date,product_id,stock_level,stock_before_sale,reorder_triggered,order_quantity
2022-05-28,SKU_0041,27741,28058,0,0
2022-05-29,SKU_0041,27359,27741,0,0
2022-05-30,SKU_0041,26846,27359,0,0
2022-05-31,SKU_0041,26439,26846,0,0
2022-06-01,SKU_0041,26222,26439,0,0
2022-06-04,SKU_0041,26027,26222,0,0
2022-06-05,SKU_0041,25803,26027,0,0
2022-06-06,SKU_0041,25594,25803,0,0
2022-06-07,SKU_0041,25398,25594,0,0
2022-06-08,SKU_0041,25177,25398,0,0
2022-06-09,SKU_0041,25011,25177,0,0
2022-06-10,SKU_0041,24812,25011,0,0
2022-06-11,SKU_0041,24608,24812,0,0
2022-06-12,SKU_0041,24405,24608,0,0
2022-06-13,SKU_0041,24223,24405,0,0
2022-06-14,SKU_0041,24052,24223,0,0
2022-06-15,SKU_0041,23901,24052,0,0
2022-06-16,SKU_0041,23715,23901,0,0
2022-06-17,SKU_0041,23517,23715,0,0
2022-06-18,SKU_0041,23332,23517,0,0
2022-06-19,SKU_0041,23130,23332,0,0
2022-06-20,SKU_0041,22913,23130,0,0
2022-06-21,SKU_0041,22765,22913,0,0
2022-06-22,SKU_0041,22606,22765,0,0
2022-06-23,SKU_0041,22402,22606,0,0
2022-06-24,SKU_0041,22205,22402,0,0
2022-06-25,SKU_0041,21991,22205,0,0
2022-06-26,SKU_0041,21817,21991,0,0
2022-06-27,SKU_0041,21211,21817,0,0
2022-06-28,SKU_0041,20737,21211,0,0
2022-06-29,SKU_0041,20523,20737,0,0
2022-06-30,SKU_0041,19897,20523,0,0
2022-07-01,SKU_0041,19580,19897,0,0
2022-07-02,SKU_0041,19453,19580,0,0
2022-07-03,SKU_0041,19129,19453,0,0
2022-07-04,SKU_0041,18968,19129,0,0
2022-07-05,SKU_0041,18852,18968,0,0
2022-07-07,SKU_0041,18746,18852,0,0
2022-07-08,SKU_0041,18648,18746,0,0
2022-07-09,SKU_0041,18532,18648,0,0
2022-07-10,SKU_0041,18437,18532,0,0
2022-07-11,SKU_0041,18325,18437,0,0
2022-07-12,SKU_0041,18234,18325,0,0
2022-07-13,SKU_0041,18127,18234,0,0
2022-07-14,SKU_0041,18026,18127,0,0
2022-07-16,SKU_0041,17924,18026,0,0
2022-07-17,SKU_0041,17841,17924,0,0
2022-07-18,SKU_0041,17736,17841,0,0
2022-07-19,SKU_0041,17645,17736,0,0
2022-07-20,SKU_0041,17548,17645,0,0
2022-07-22,SKU_0041,17439,17548,0,0
2022-07-24,SKU_0041,17324,17439,0,0
2022-07-25,SKU_0041,17214,17324,0,0
2022-07-26,SKU_0041,17107,17214,0,0
2022-07-27,SKU_0041,17011,17107,0,0
2022-07-28,SKU_0041,16929,17011,0,0
2022-07-29,SKU_0041,16825,16929,0,0
2022-07-30,SKU_0041,16714,16825,0,0
2022-07-31,SKU_0041,16632,16714,0,0
2022-08-01,SKU_0041,16593,16632,0,0
2022-08-02,SKU_0041,16544,16593,0,0
2022-08-03,SKU_0041,16499,16544,0,0
2022-08-04,SKU_0041,16456,16499,0,0
2022-08-05,SKU_0041,16413,16456,0,0
2022-08-06,SKU_0041,16365,16413,0,0
2022-08-07,SKU_0041,16316,16365,0,0
2022-08-08,SKU_0041,16204,16316,0,0
2022-08-09,SKU_0041,16050,16204,0,0
2022-08-10,SKU_0041,15917,16050,0,0
2022-08-11,SKU_0041,15807,15917,0,0
2022-08-12,SKU_0041,15647,15807,0,0
2022-08-13,SKU_0041,15607,15647,0,0
2022-08-14,SKU_0041,15475,15607,0,0
2022-08-16,SKU_0041,15332,15475,0,0
2022-08-17,SKU_0041,15214,15332,0,0
2022-08-19,SKU_0041,15069,15214,0,0
2022-08-20,SKU_0041,15027,15069,0,0
2022-08-21,SKU_0041,14892,15027,0,0
2022-08-22,SKU_0041,14849,14892,0,0
2022-08-23,SKU_0041,14808,14849,0,0
2022-08-24,SKU_0041,14772,14808,0,0
2022-08-25,SKU_0041,14727,14772,0,0
2022-08-26,SKU_0041,14690,14727,0,0
2022-08-27,SKU_0041,14645,14690,0,0
2022-08-28,SKU_0041,14601,14645,0,0
2022-08-29,SKU_0041,14565,14601,0,0
2022-08-30,SKU_0041,14514,14565,0,0
2022-08-31,SKU_0041,14374,14514,0,0
2022-09-01,SKU_0041,14283,14374,0,0
2022-09-02,SKU_0041,14259,14283,0,0
2022-09-03,SKU_0041,14165,14259,0,0
2022-09-04,SKU_0041,14115,14165,0,0
2022-09-06,SKU_0041,14070,14115,0,0
2022-09-07,SKU_0041,14047,14070,0,0
2022-09-08,SKU_0041,13974,14047,0,0
2022-09-10,SKU_0041,13905,13974,0,0
2022-09-11,SKU_0041,13810,13905,0,0
2022-09-12,SKU_0041,13783,13810,0,0
2022-09-13,SKU_0041,13759,13783,0,0
2022-09-14,SKU_0041,13734,13759,0,0
2022-09-15,SKU_0041,13711,13734,0,0
2022-09-16,SKU_0041,13685,13711,0,0
2022-09-17,SKU_0041,13659,13685,0,0
2022-09-18,SKU_0041,13633,13659,0,0
2022-09-19,SKU_0041,13556,13633,0,0
2022-09-20,SKU_0041,13476,13556,0,0
2022-09-22,SKU_0041,13390,13476,0,0
2022-09-23,SKU_0041,13324,13390,0,0
2022-09-24,SKU_0041,13243,13324,0,0
2022-09-25,SKU_0041,13212,13243,0,0
2022-09-26,SKU_0041,13125,13212,0,0
2022-09-27,SKU_0041,13038,13125,0,0
2022-09-28,SKU_0041,13012,13038,0,0
2022-09-29,SKU_0041,12984,13012,0,0
2022-09-30,SKU_0041,12910,12984,0,0
2022-10-01,SKU_0041,12768,12910,0,0
2022-10-02,SKU_0041,12612,12768,0,0
2022-10-04,SKU_0041,12570,12612,0,0
2022-10-05,SKU_0041,12519,12570,0,0
2022-10-06,SKU_0041,12468,12519,0,0
2022-10-07,SKU_0041,12312,12468,0,0
2022-10-08,SKU_0041,12270,12312,0,0
2022-10-09,SKU_0041,12112,12270,0,0
2022-10-10,SKU_0041,12071,12112,0,0
2022-10-11,SKU_0041,12030,12071,0,0
2022-10-12,SKU_0041,11993,12030,0,0
2022-10-13,SKU_0041,11949,11993,0,0
2022-10-14,SKU_0041,11909,11949,0,0
2022-10-15,SKU_0041,11865,11909,0,0
2022-10-16,SKU_0041,11817,11865,0,0
2022-10-17,SKU_0041,11772,11817,0,0
2022-10-18,SKU_0041,11725,11772,0,0
2022-10-19,SKU_0041,11681,11725,0,0
2022-10-20,SKU_0041,11639,11681,0,0
2022-10-21,SKU_0041,11588,11639,0,0
2022-10-22,SKU_0041,11540,11588,0,0
2022-10-23,SKU_0041,11496,11540,0,0
2022-10-24,SKU_0041,11330,11496,0,0
2022-10-25,SKU_0041,11208,11330,0,0
2022-10-26,SKU_0041,11058,11208,0,0
2022-10-27,SKU_0041,11004,11058,0,0
2022-10-28,SKU_0041,10876,11004,0,0
2022-10-29,SKU_0041,10836,10876,0,0
2022-10-30,SKU_0041,10696,10836,0,0
2022-10-31,SKU_0041,10632,10696,0,0
2022-11-01,SKU_0041,10519,10632,0,0
2022-11-02,SKU_0041,10415,10519,0,0
2022-11-03,SKU_0041,10329,10415,0,0
2022-11-04,SKU_0041,10223,10329,0,0
2022-11-05,SKU_0041,10111,10223,0,0
2022-11-06,SKU_0041,10019,10111,0,0
2022-11-07,SKU_0041,9928,10019,0,0
2022-11-08,SKU_0041,9841,9928,0,0
2022-11-09,SKU_0041,9749,9841,0,0
2022-11-10,SKU_0041,9666,9749,0,0
2022-11-11,SKU_0041,9583,9666,0,0
2022-11-12,SKU_0041,9490,9583,0,0
2022-11-13,SKU_0041,9385,9490,0,0
2022-11-14,SKU_0041,9298,9385,0,0
2022-11-15,SKU_0041,9179,9298,0,0
2022-11-16,SKU_0041,9073,9179,0,0
2022-11-17,SKU_0041,8953,9073,0,0
2022-11-18,SKU_0041,8864,8953,0,0
2022-11-19,SKU_0041,8777,8864,0,0
2022-11-20,SKU_0041,29214,8777,1,20552
2022-11-21,SKU_0041,29100,29214,0,0
2022-11-22,SKU_0041,28996,29100,0,0
2022-11-23,SKU_0041,28806,28996,0,0
2022-11-24,SKU_0041,28679,28806,0,0
2022-11-25,SKU_0041,28515,28679,0,0
2022-11-26,SKU_0041,28409,28515,0,0
2022-11-27,SKU_0041,28297,28409,0,0
2022-11-28,SKU_0041,28115,28297,0,0
2022-11-29,SKU_0041,28011,28115,0,0
2022-11-30,SKU_0041,27915,28011,0,0
2022-12-01,SKU_0041,27756,27915,0,0
2022-12-02,SKU_0041,27593,27756,0,0
2022-12-03,SKU_0041,27388,27593,0,0
2022-12-04,SKU_0041,27162,27388,0,0
2022-12-05,SKU_0041,26990,27162,0,0
2022-12-06,SKU_0041,26755,26990,0,0
2022-12-07,SKU_0041,26564,26755,0,0
2022-12-08,SKU_0041,26343,26564,0,0
2022-12-09,SKU_0041,26163,26343,0,0
2022-12-10,SKU_0041,25999,26163,0,0
2022-12-11,SKU_0041,25763,25999,0,0
2022-12-12,SKU_0041,25592,25763,0,0
2022-12-13,SKU_0041,25397,25592,0,0
2022-12-14,SKU_0041,25192,25397,0,0
2022-12-15,SKU_0041,25015,25192,0,0
2022-12-16,SKU_0041,24769,25015,0,0
2022-12-17,SKU_0041,24562,24769,0,0
2022-12-18,SKU_0041,24341,24562,0,0
2022-12-19,SKU_0041,24123,24341,0,0
2022-12-20,SKU_0041,23921,24123,0,0
2022-12-21,SKU_0041,23692,23921,0,0
2022-12-22,SKU_0041,23469,23692,0,0
2022-12-23,SKU_0041,23284,23469,0,0
2022-12-24,SKU_0041,22983,23284,0,0
2022-12-25,SKU_0041,22604,22983,0,0
2022-12-26,SKU_0041,22318,22604,0,0
2022-12-28,SKU_0041,22054,22318,0,0
2022-12-29,SKU_0041,21804,22054,0,0
2022-12-30,SKU_0041,21573,21804,0,0
2022-12-31,SKU_0041,21374,21573,0,0
2023-01-01,SKU_0041,21029,21374,0,0
2023-01-02,SKU_0041,19994,21029,0,0
2023-01-03,SKU_0041,18876,19994,0,0
2023-01-04,SKU_0041,18549,18876,0,0
2023-01-05,SKU_0041,17509,18549,0,0
2023-01-06,SKU_0041,16625,17509,0,0
2023-01-07,SKU_0041,15769,16625,0,0
2023-01-08,SKU_0041,15422,15769,0,0
2023-01-09,SKU_0041,15136,15422,0,0
2023-01-10,SKU_0041,14753,15136,0,0
2023-01-11,SKU_0041,14350,14753,0,0
2023-01-12,SKU_0041,13953,14350,0,0
2023-01-13,SKU_0041,13552,13953,0,0
2023-01-14,SKU_0041,13223,13552,0,0
2023-01-15,SKU_0041,12840,13223,0,0
2023-01-16,SKU_0041,12511,12840,0,0
2023-01-18,SKU_0041,12221,12511,0,0
2023-01-20,SKU_0041,11836,12221,0,0
2023-01-21,SKU_0041,11442,11836,0,0
2023-01-22,SKU_0041,11134,11442,0,0
2023-01-23,SKU_0041,9960,11134,0,0
2023-01-24,SKU_0041,9661,9960,0,0
2023-01-25,SKU_0041,9291,9661,0,0
2023-01-26,SKU_0041,8971,9291,0,0
2023-01-27,SKU_0041,28287,8971,1,20552
2023-01-28,SKU_0041,27963,28287,0,0
2023-01-30,SKU_0041,26967,27963,0,0
2023-01-31,SKU_0041,26653,26967,0,0
2023-02-01,SKU_0041,26284,26653,0,0
2023-02-02,SKU_0041,24973,26284,0,0
2023-02-03,SKU_0041,23657,24973,0,0
2023-02-04,SKU_0041,22465,23657,0,0
2023-02-05,SKU_0041,21315,22465,0,0
2023-02-06,SKU_0041,20766,21315,0,0
2023-02-08,SKU_0041,20302,20766,0,0
2023-02-10,SKU_0041,19906,20302,0,0
2023-02-11,SKU_0041,19400,19906,0,0
2023-02-12,SKU_0041,18952,19400,0,0
2023-02-13,SKU_0041,18420,18952,0,0
2023-02-14,SKU_0041,17704,18420,0,0
2023-02-16,SKU_0041,17149,17704,0,0
2023-02-18,SKU_0041,16738,17149,0,0
2023-02-19,SKU_0041,16236,16738,0,0
2023-02-20,SKU_0041,15827,16236,0,0
2023-02-21,SKU_0041,15298,15827,0,0
2023-02-22,SKU_0041,14869,15298,0,0
2023-02-24,SKU_0041,14387,14869,0,0
2023-02-25,SKU_0041,13832,14387,0,0
2023-02-26,SKU_0041,13369,13832,0,0
2023-02-27,SKU_0041,12855,13369,0,0
2023-02-28,SKU_0041,12426,12855,0,0
2023-03-01,SKU_0041,11872,12426,0,0
2023-03-03,SKU_0041,11250,11872,0,0
2023-03-04,SKU_0041,10676,11250,0,0
2023-03-05,SKU_0041,10239,10676,0,0
2023-03-06,SKU_0041,9712,10239,0,0
2023-03-07,SKU_0041,9087,9712,0,0
2023-03-08,SKU_0041,28991,9087,1,20552
2023-03-09,SKU_0041,28479,28991,0,0
2023-03-10,SKU_0041,27938,28479,0,0
2023-03-11,SKU_0041,27424,27938,0,0
2023-03-12,SKU_0041,26923,27424,0,0
2023-03-13,SKU_0041,26443,26923,0,0
2023-03-14,SKU_0041,25959,26443,0,0
2023-03-15,SKU_0041,25424,25959,0,0
2023-03-16,SKU_0041,24983,25424,0,0
2023-03-17,SKU_0041,24432,24983,0,0
2023-03-18,SKU_0041,23776,24432,0,0
2023-03-19,SKU_0041,23135,23776,0,0
2023-03-20,SKU_0041,22575,23135,0,0
2023-03-21,SKU_0041,21921,22575,0,0
2023-03-23,SKU_0041,21282,21921,0,0
2023-03-24,SKU_0041,20804,21282,0,0
2023-03-25,SKU_0041,20309,20804,0,0
2023-03-26,SKU_0041,19772,20309,0,0
2023-03-27,SKU_0041,19154,19772,0,0
2023-03-28,SKU_0041,18558,19154,0,0
2023-03-29,SKU_0041,18099,18558,0,0
2023-03-31,SKU_0041,17580,18099,0,0
2023-04-01,SKU_0041,17091,17580,0,0
2023-04-02,SKU_0041,16641,17091,0,0
2023-04-04,SKU_0041,16087,16641,0,0
2023-04-05,SKU_0041,15516,16087,0,0
2023-04-06,SKU_0041,15075,15516,0,0
2023-04-07,SKU_0041,14568,15075,0,0
2023-04-08,SKU_0041,14058,14568,0,0
2023-04-09,SKU_0041,13467,14058,0,0
2023-04-10,SKU_0041,12915,13467,0,0
2023-04-11,SKU_0041,12297,12915,0,0
2023-04-12,SKU_0041,11727,12297,0,0
2023-04-13,SKU_0041,11137,11727,0,0
2023-04-14,SKU_0041,10618,11137,0,0
2023-04-15,SKU_0041,10132,10618,0,0
2023-04-16,SKU_0041,9659,10132,0,0
2023-04-17,SKU_0041,9005,9659,0,0
2023-04-18,SKU_0041,28974,9005,1,20552
2023-04-19,SKU_0041,28515,28974,0,0
2023-04-20,SKU_0041,28014,28515,0,0
2023-04-21,SKU_0041,27466,28014,0,0
2023-04-22,SKU_0041,26862,27466,0,0
2023-04-23,SKU_0041,26336,26862,0,0
2023-04-24,SKU_0041,25810,26336,0,0
2023-04-25,SKU_0041,25240,25810,0,0
2023-04-26,SKU_0041,24812,25240,0,0
2023-04-27,SKU_0041,24322,24812,0,0
2023-04-28,SKU_0041,23809,24322,0,0
2023-04-29,SKU_0041,23308,23809,0,0
2023-04-30,SKU_0041,22722,23308,0,0
2023-05-01,SKU_0041,22332,22722,0,0
2023-05-02,SKU_0041,21878,22332,0,0
2023-05-03,SKU_0041,21396,21878,0,0
2023-05-05,SKU_0041,20913,21396,0,0
2023-05-06,SKU_0041,20441,20913,0,0
2023-05-07,SKU_0041,19944,20441,0,0
2023-05-08,SKU_0041,19541,19944,0,0
2023-05-09,SKU_0041,19123,19541,0,0
2023-05-10,SKU_0041,18734,19123,0,0
2023-05-11,SKU_0041,18289,18734,0,0
2023-05-12,SKU_0041,17787,18289,0,0
2023-05-13,SKU_0041,17400,17787,0,0
2023-05-14,SKU_0041,16929,17400,0,0
2023-05-15,SKU_0041,16452,16929,0,0
2023-05-16,SKU_0041,15983,16452,0,0
2023-05-17,SKU_0041,15613,15983,0,0
2023-05-18,SKU_0041,15172,15613,0,0
2023-05-19,SKU_0041,14673,15172,0,0
2023-05-20,SKU_0041,14217,14673,0,0
2023-05-21,SKU_0041,13823,14217,0,0
2023-05-22,SKU_0041,13325,13823,0,0
2023-05-23,SKU_0041,12131,13325,0,0
2023-05-25,SKU_0041,10707,12131,0,0
2023-05-26,SKU_0041,9565,10707,0,0
2023-05-27,SKU_0041,9121,9565,0,0
2023-05-28,SKU_0041,28547,9121,1,20552
2023-05-29,SKU_0041,28040,28547,0,0
2023-05-30,SKU_0041,27291,28040,0,0
2023-05-31,SKU_0041,26490,27291,0,0
2023-06-01,SKU_0041,26228,26490,0,0
2023-06-02,SKU_0041,25917,26228,0,0
2023-06-03,SKU_0041,25602,25917,0,0
2023-06-04,SKU_0041,25326,25602,0,0
2023-06-05,SKU_0041,24496,25326,0,0
2023-06-06,SKU_0041,23477,24496,0,0
2023-06-07,SKU_0041,22512,23477,0,0
2023-06-08,SKU_0041,21819,22512,0,0
2023-06-09,SKU_0041,21574,21819,0,0
2023-06-11,SKU_0041,21314,21574,0,0
2023-06-13,SKU_0041,20339,21314,0,0
2023-06-14,SKU_0041,20105,20339,0,0
2023-06-15,SKU_0041,19855,20105,0,0
2023-06-16,SKU_0041,19137,19855,0,0
2023-06-17,SKU_0041,18816,19137,0,0
2023-06-18,SKU_0041,17928,18816,0,0
2023-06-19,SKU_0041,17686,17928,0,0
2023-06-20,SKU_0041,17409,17686,0,0
2023-06-21,SKU_0041,16608,17409,0,0
2023-06-22,SKU_0041,15871,16608,0,0
2023-06-23,SKU_0041,15647,15871,0,0
2023-06-24,SKU_0041,14823,15647,0,0
2023-06-25,SKU_0041,13909,14823,0,0
2023-06-26,SKU_0041,13630,13909,0,0
2023-06-27,SKU_0041,13411,13630,0,0
2023-06-28,SKU_0041,13166,13411,0,0
2023-06-29,SKU_0041,12919,13166,0,0
2023-06-30,SKU_0041,12653,12919,0,0
2023-07-01,SKU_0041,12486,12653,0,0
2023-07-02,SKU_0041,12322,12486,0,0
2023-07-03,SKU_0041,12183,12322,0,0
2023-07-04,SKU_0041,11890,12183,0,0
2023-07-05,SKU_0041,11718,11890,0,0
2023-07-06,SKU_0041,11549,11718,0,0
2023-07-07,SKU_0041,11419,11549,0,0
2023-07-08,SKU_0041,11290,11419,0,0
2023-07-10,SKU_0041,11124,11290,0,0
2023-07-11,SKU_0041,10990,11124,0,0
2023-07-12,SKU_0041,10837,10990,0,0
2023-07-14,SKU_0041,10658,10837,0,0
2023-07-15,SKU_0041,10534,10658,0,0
2023-07-16,SKU_0041,10367,10534,0,0
2023-07-17,SKU_0041,10225,10367,0,0
2023-07-18,SKU_0041,10108,10225,0,0
2023-07-19,SKU_0041,9950,10108,0,0
2023-07-20,SKU_0041,9823,9950,0,0
2023-07-21,SKU_0041,9683,9823,0,0
2023-07-22,SKU_0041,9534,9683,0,0
2023-07-23,SKU_0041,9412,9534,0,0
2023-07-24,SKU_0041,9247,9412,0,0
2023-07-25,SKU_0041,9086,9247,0,0
2023-07-26,SKU_0041,8923,9086,0,0
2023-07-27,SKU_0041,8762,8923,0,0
2023-07-28,SKU_0041,29191,8762,1,20552
2023-07-29,SKU_0041,29034,29191,0,0
2023-07-30,SKU_0041,28863,29034,0,0
2023-07-31,SKU_0041,28741,28863,0,0
2023-08-01,SKU_0041,28508,28741,0,0
2023-08-02,SKU_0041,28341,28508,0,0
2023-08-03,SKU_0041,28262,28341,0,0
2023-08-04,SKU_0041,28028,28262,0,0
2023-08-05,SKU_0041,27958,28028,0,0
2023-08-06,SKU_0041,27760,27958,0,0
2023-08-07,SKU_0041,27694,27760,0,0
2023-08-08,SKU_0041,27637,27694,0,0
2023-08-09,SKU_0041,27558,27637,0,0
2023-08-10,SKU_0041,27502,27558,0,0
2023-08-11,SKU_0041,27439,27502,0,0
2023-08-12,SKU_0041,27378,27439,0,0
2023-08-13,SKU_0041,27313,27378,0,0
2023-08-14,SKU_0041,27254,27313,0,0
2023-08-15,SKU_0041,27184,27254,0,0
2023-08-16,SKU_0041,27120,27184,0,0
2023-08-17,SKU_0041,27060,27120,0,0
2023-08-18,SKU_0041,26993,27060,0,0
2023-08-19,SKU_0041,26935,26993,0,0
2023-08-20,SKU_0041,26879,26935,0,0
2023-08-22,SKU_0041,26820,26879,0,0
2023-08-23,SKU_0041,26768,26820,0,0
2023-08-25,SKU_0041,26700,26768,0,0
2023-08-26,SKU_0041,26643,26700,0,0
2023-08-27,SKU_0041,26572,26643,0,0
2023-08-28,SKU_0041,26506,26572,0,0
2023-08-29,SKU_0041,26446,26506,0,0
2023-08-30,SKU_0041,26382,26446,0,0
2023-08-31,SKU_0041,26315,26382,0,0
2023-09-01,SKU_0041,26271,26315,0,0
2023-09-02,SKU_0041,26234,26271,0,0
2023-09-03,SKU_0041,26197,26234,0,0
2023-09-04,SKU_0041,26152,26197,0,0
2023-09-05,SKU_0041,26081,26152,0,0
2023-09-06,SKU_0041,26011,26081,0,0
2023-09-07,SKU_0041,25978,26011,0,0
2023-09-08,SKU_0041,25943,25978,0,0
2023-09-09,SKU_0041,25906,25943,0,0
2023-09-10,SKU_0041,25865,25906,0,0
2023-09-11,SKU_0041,25830,25865,0,0
2023-09-12,SKU_0041,25795,25830,0,0
2023-09-13,SKU_0041,25755,25795,0,0
2023-09-14,SKU_0041,25721,25755,0,0
2023-09-16,SKU_0041,25677,25721,0,0
2023-09-17,SKU_0041,25636,25677,0,0
2023-09-18,SKU_0041,25599,25636,0,0
2023-09-19,SKU_0041,25563,25599,0,0
2023-09-20,SKU_0041,25520,25563,0,0
2023-09-22,SKU_0041,25484,25520,0,0
2023-09-23,SKU_0041,25451,25484,0,0
2023-09-24,SKU_0041,25406,25451,0,0
2023-09-25,SKU_0041,25363,25406,0,0
2023-09-26,SKU_0041,25323,25363,0,0
2023-09-27,SKU_0041,25281,25323,0,0
2023-09-28,SKU_0041,25246,25281,0,0
2023-09-29,SKU_0041,25206,25246,0,0
2023-09-30,SKU_0041,25169,25206,0,0
2023-10-01,SKU_0041,25118,25169,0,0
2023-10-02,SKU_0041,25045,25118,0,0
2023-10-03,SKU_0041,24990,25045,0,0
2023-10-04,SKU_0041,24922,24990,0,0
2023-10-05,SKU_0041,24855,24922,0,0
2023-10-06,SKU_0041,24784,24855,0,0
2023-10-07,SKU_0041,24723,24784,0,0
2023-10-08,SKU_0041,24667,24723,0,0
2023-10-09,SKU_0041,24616,24667,0,0
2023-10-10,SKU_0041,24542,24616,0,0
2023-10-11,SKU_0041,24467,24542,0,0
2023-10-12,SKU_0041,24406,24467,0,0
2023-10-13,SKU_0041,24335,24406,0,0
2023-10-14,SKU_0041,24282,24335,0,0
2023-10-15,SKU_0041,24220,24282,0,0
2023-10-16,SKU_0041,24149,24220,0,0
2023-10-17,SKU_0041,24087,24149,0,0
2023-10-18,SKU_0041,24027,24087,0,0
2023-10-19,SKU_0041,23959,24027,0,0
2023-10-20,SKU_0041,23902,23959,0,0
2023-10-21,SKU_0041,23834,23902,0,0
2023-10-22,SKU_0041,23770,23834,0,0
2023-10-23,SKU_0041,23705,23770,0,0
2023-10-25,SKU_0041,23639,23705,0,0
2023-10-26,SKU_0041,23568,23639,0,0
2023-10-27,SKU_0041,23501,23568,0,0
2023-10-28,SKU_0041,23423,23501,0,0
2023-10-29,SKU_0041,23349,23423,0,0
2023-10-30,SKU_0041,23269,23349,0,0
2023-10-31,SKU_0041,23159,23269,0,0
2023-11-01,SKU_0041,22997,23159,0,0
2023-11-02,SKU_0041,22858,22997,0,0
2023-11-03,SKU_0041,22723,22858,0,0
2023-11-04,SKU_0041,22571,22723,0,0
2023-11-05,SKU_0041,22412,22571,0,0
2023-11-06,SKU_0041,22296,22412,0,0
2023-11-07,SKU_0041,22128,22296,0,0
2023-11-08,SKU_0041,21958,22128,0,0
2023-11-09,SKU_0041,21816,21958,0,0
2023-11-10,SKU_0041,21664,21816,0,0
2023-11-11,SKU_0041,21496,21664,0,0
2023-11-12,SKU_0041,21379,21496,0,0
2023-11-14,SKU_0041,21216,21379,0,0
2023-11-15,SKU_0041,21096,21216,0,0
2023-11-17,SKU_0041,20942,21096,0,0
2023-11-18,SKU_0041,20797,20942,0,0
2023-11-19,SKU_0041,20659,20797,0,0
2023-11-21,SKU_0041,20492,20659,0,0
2023-11-22,SKU_0041,20318,20492,0,0
2023-11-23,SKU_0041,20092,20318,0,0
2023-11-24,SKU_0041,19827,20092,0,0
2023-11-25,SKU_0041,19579,19827,0,0
2023-11-26,SKU_0041,19422,19579,0,0
2023-11-27,SKU_0041,19203,19422,0,0
2023-11-28,SKU_0041,19014,19203,0,0
2023-11-29,SKU_0041,18873,19014,0,0
2023-11-30,SKU_0041,18741,18873,0,0
2023-12-01,SKU_0041,18485,18741,0,0
2023-12-02,SKU_0041,18248,18485,0,0
2023-12-03,SKU_0041,18016,18248,0,0
2023-12-04,SKU_0041,17785,18016,0,0
2023-12-05,SKU_0041,17486,17785,0,0
2023-12-06,SKU_0041,17224,17486,0,0
2023-12-07,SKU_0041,16912,17224,0,0
2023-12-08,SKU_0041,16651,16912,0,0
2023-12-09,SKU_0041,16329,16651,0,0
2023-12-11,SKU_0041,16031,16329,0,0
2023-12-12,SKU_0041,15715,16031,0,0
2023-12-13,SKU_0041,15435,15715,0,0
2023-12-14,SKU_0041,15170,15435,0,0
2023-12-16,SKU_0041,14936,15170,0,0
2023-12-17,SKU_0041,14605,14936,0,0
2023-12-18,SKU_0041,14296,14605,0,0
2023-12-19,SKU_0041,13963,14296,0,0
2023-12-20,SKU_0041,13707,13963,0,0
2023-12-21,SKU_0041,13454,13707,0,0
2023-12-22,SKU_0041,13141,13454,0,0
2023-12-23,SKU_0041,12864,13141,0,0
2023-12-24,SKU_0041,12468,12864,0,0
2023-12-25,SKU_0041,11891,12468,0,0
2023-12-26,SKU_0041,11495,11891,0,0
2023-12-27,SKU_0041,11175,11495,0,0
2023-12-28,SKU_0041,10835,11175,0,0
2023-12-29,SKU_0041,10474,10835,0,0
2023-12-30,SKU_0041,10102,10474,0,0
2023-12-31,SKU_0041,9838,10102,0,0
2024-01-01,SKU_0041,9114,9838,0,0
2024-01-02,SKU_0041,29245,9114,1,20552
2024-01-03,SKU_0041,28146,29245,0,0
2024-01-04,SKU_0041,27632,28146,0,0
2024-01-07,SKU_0041,26465,27632,0,0
2024-01-08,SKU_0041,26000,26465,0,0
2024-01-09,SKU_0041,24802,26000,0,0
2024-01-10,SKU_0041,23664,24802,0,0
2024-01-11,SKU_0041,23229,23664,0,0
2024-01-13,SKU_0041,22719,23229,0,0
2024-01-14,SKU_0041,21509,22719,0,0
2024-01-15,SKU_0041,21013,21509,0,0
2024-01-16,SKU_0041,20494,21013,0,0
2024-01-17,SKU_0041,19986,20494,0,0
2024-01-19,SKU_0041,19498,19986,0,0
2024-01-20,SKU_0041,18938,19498,0,0
2024-01-21,SKU_0041,18433,18938,0,0
2024-01-22,SKU_0041,17847,18433,0,0
2024-01-23,SKU_0041,17344,17847,0,0
2024-01-24,SKU_0041,16812,17344,0,0
2024-01-25,SKU_0041,16363,16812,0,0
2024-01-26,SKU_0041,15796,16363,0,0
2024-01-27,SKU_0041,15208,15796,0,0
2024-01-28,SKU_0041,14644,15208,0,0
2024-01-29,SKU_0041,14127,14644,0,0
2024-01-30,SKU_0041,13648,14127,0,0
2024-01-31,SKU_0041,13141,13648,0,0
2024-02-01,SKU_0041,12540,13141,0,0
2024-02-03,SKU_0041,11908,12540,0,0
2024-02-04,SKU_0041,11298,11908,0,0
2024-02-05,SKU_0041,10626,11298,0,0
2024-02-06,SKU_0041,10031,10626,0,0
2024-02-07,SKU_0041,9327,10031,0,0
2024-02-08,SKU_0041,8775,9327,0,0
2024-02-09,SKU_0041,28724,8775,1,20552
2024-02-10,SKU_0041,28078,28724,0,0
2024-02-11,SKU_0041,27489,28078,0,0
2024-02-12,SKU_0041,26963,27489,0,0
2024-02-13,SKU_0041,26393,26963,0,0
